Time,Pressure_in,Pressure_out,Flow,Voltage
32524,0.00,0.00,0.00,-5.00
32536,0.00,0.00,0.00,-5.00
32548,0.00,0.00,0.00,-5.00
32560,0.00,0.00,0.00,-5.00
32573,0.00,0.00,0.00,-5.00
32585,0.00,0.00,0.00,-5.00
32601,0.00,0.00,0.00,-5.00
32613,0.00,0.00,0.00,-5.00
32625,0.00,0.00,0.00,-5.00
32638,0.00,0.00,0.00,-5.00
32651,0.00,0.00,0.00,-5.00
32664,0.00,0.00,0.00,-5.00
32676,0.00,0.00,0.00,-5.00
32687,0.00,0.00,0.00,-5.00
32699,0.00,0.00,0.00,-5.00
32715,0.00,0.00,0.00,-5.00
32728,0.00,0.00,0.00,-5.00
32740,0.00,0.00,0.00,-5.00
32752,0.00,0.00,0.00,-5.00
32765,0.00,0.00,0.00,-5.00
32777,0.00,0.00,0.00,-5.00
32789,0.00,0.00,0.00,-5.00
32802,0.00,0.00,0.00,-5.00
32814,0.00,0.00,0.00,-5.00
32827,0.00,0.00,0.00,-5.00
32843,0.00,0.00,0.00,-5.00
32855,0.00,0.00,0.00,-5.00
32860,0.00,0.00,0.00,-5.00
32877,0.00,0.00,0.00,-5.00
32895,0.00,0.00,0.00,-5.00
32895,0.00,0.00,0.00,-5.00
32912,0.00,0.00,0.00,-5.00
32930,0.00,0.00,0.00,-5.00
32942,0.00,0.00,0.00,-5.00
32957,0.00,0.00,0.00,-5.00
32969,0.00,0.00,0.00,-5.00
32982,0.00,0.00,0.00,-5.00
32994,0.00,0.00,0.00,-5.00
33007,0.00,0.00,0.00,-5.00
33019,0.00,0.00,0.00,-5.00
33031,0.00,0.00,0.00,-5.00
33044,0.00,0.00,0.00,-5.00
33056,0.00,0.00,0.00,-5.00
33071,0.00,0.00,0.00,-5.00
33084,0.00,0.00,0.00,-5.00
33096,0.00,0.00,0.00,-5.00
33109,0.00,0.00,0.00,-5.00
33121,0.00,0.00,0.00,-5.00
33133,0.00,0.00,0.00,-5.00
33146,0.00,0.00,0.00,-5.00
33158,0.00,0.00,0.00,-5.00
33170,0.00,0.00,0.00,-5.00
33183,0.00,0.00,0.00,-5.00
33199,0.00,0.00,0.00,-5.00
33212,0.00,0.00,0.00,-5.00
33224,0.00,0.00,0.00,-5.00
33236,0.00,0.00,0.00,-5.00
33248,0.00,0.00,0.00,-5.00
33261,0.00,0.00,0.00,-5.00
33273,0.00,0.00,0.00,-5.00
33285,0.00,0.00,0.00,-5.00
33297,0.00,0.00,0.00,-5.00
33313,0.00,0.00,0.00,-5.00
33326,0.00,0.00,0.00,-5.00
33338,0.00,0.00,0.00,-5.00
33350,0.00,0.00,0.00,-5.00
33363,0.00,0.00,0.00,-5.00
33375,0.00,0.00,0.00,-5.00
33387,0.00,0.00,0.00,-5.00
33400,0.00,0.00,0.00,-5.00
33412,0.00,0.00,0.00,-5.00
33428,0.00,0.00,0.00,-5.00
33441,0.00,0.00,0.00,-5.00
33453,0.00,0.00,0.00,-5.00
33465,0.00,0.00,0.00,-5.00
33478,0.00,0.00,0.00,-5.00
33490,0.00,0.00,0.00,-5.00
33502,0.00,0.00,0.00,-5.00
33514,0.00,0.00,0.00,-5.00
33527,0.00,0.00,0.00,-5.00
33541,0.00,0.00,0.00,-5.00
33556,0.00,0.00,0.00,-5.00
33568,0.00,0.00,0.00,-5.00
33581,0.00,0.00,0.00,-5.00
33592,0.00,0.00,0.00,-5.00
33605,0.00,0.00,0.00,-5.00
33617,0.00,0.00,0.00,-5.00
33629,0.00,0.00,0.00,-5.00
33641,0.00,0.00,0.00,-5.00
33654,0.00,0.00,0.00,-5.00
33669,0.00,0.00,0.00,-5.00
33682,0.00,0.00,0.00,-5.00
33694,0.00,0.00,0.00,-5.00
33706,0.00,0.00,0.00,-5.00
33720,0.00,0.00,0.00,-5.00
33732,0.00,0.00,0.00,-5.00
33741,0.00,0.00,0.00,-5.00
33756,0.00,0.00,0.00,-5.00
33760,0.00,0.00,0.00,-5.00
33781,0.00,0.00,0.00,-5.00
33797,0.00,0.00,0.00,-5.00
33808,0.00,0.00,0.00,-5.00
33822,0.00,0.00,0.00,-5.00
33834,0.00,0.00,0.00,-5.00
33846,0.00,0.00,0.00,-5.00
33858,0.00,0.00,0.00,-5.00
33871,0.00,0.00,0.00,-5.00
33883,0.00,0.00,0.00,-5.00
33896,0.00,0.00,0.00,-5.00
33911,0.00,0.00,0.00,-5.00
33924,0.00,0.00,0.00,-5.00
33936,0.00,0.00,0.00,-5.00
33949,0.00,0.00,0.00,-5.00
33962,0.00,0.00,0.00,-5.00
33975,0.00,0.00,0.00,-5.00
33975,0.00,0.00,0.00,-5.00
34000,0.00,0.00,0.00,-5.00
34011,0.00,0.00,0.00,-5.00
34025,0.00,0.00,0.00,-5.00
34038,0.00,0.00,0.00,-5.00
34051,0.00,0.00,0.00,-5.00
34063,0.00,0.00,0.00,-5.00
34075,0.00,0.00,0.00,-5.00
34088,0.00,0.00,0.00,-5.00
34100,0.00,0.00,0.00,-5.00
34112,0.00,0.00,0.00,-5.00
34125,0.00,0.00,0.00,-5.00
34141,0.00,0.00,0.00,-5.00
34153,0.00,0.00,0.00,-5.00
34166,0.00,0.00,0.00,-5.00
34178,0.00,0.00,0.00,-5.00
34190,0.00,0.00,0.00,-5.00
34202,0.00,0.00,0.00,-5.00
34215,0.00,0.00,0.00,-5.00
34227,0.00,0.00,0.00,-5.00
34239,0.00,0.00,0.00,-5.00
34252,0.00,0.00,0.00,-5.00
34267,0.00,0.00,0.00,-5.00
34280,0.00,0.00,0.00,-5.00
34293,0.00,0.00,0.00,-5.00
34305,0.00,0.00,0.00,-5.00
34318,0.00,0.00,0.00,-5.00
34329,0.00,0.00,0.00,-5.00
34342,0.00,0.00,0.00,-5.00
34355,0.00,0.00,0.00,-5.00
34367,0.00,0.00,0.00,-5.00
34379,0.00,0.00,0.00,-5.00
34395,0.00,0.00,0.00,-5.00
34408,0.00,0.00,0.00,-5.00
34409,0.00,0.00,0.00,-5.00
34426,0.00,0.00,0.00,-5.00
34443,0.00,0.00,0.00,-5.00
34457,0.00,0.00,0.00,-5.00
34467,0.00,0.00,0.00,-5.00
34481,0.00,0.00,0.00,-5.00
34496,0.00,0.00,0.00,-5.00
34510,0.00,0.00,0.00,-5.00
34522,0.00,0.00,0.00,-5.00
34535,0.00,0.00,0.00,-5.00
34547,0.00,0.00,0.00,-5.00
34559,0.00,0.00,0.00,-5.00
34571,0.00,0.00,0.00,-5.00
34583,0.00,0.00,0.00,-5.00
34596,0.00,0.00,0.00,-5.00
34608,0.00,0.00,0.00,-5.00
34624,0.00,0.00,0.00,-5.00
34636,0.00,0.00,0.00,-5.00
34649,0.00,0.00,0.00,-5.00
34661,0.00,0.00,0.00,-5.00
34673,0.00,0.00,0.00,-5.00
34686,0.00,0.00,0.00,-5.00
34699,0.00,0.00,0.00,-5.00
34711,0.00,0.00,0.00,-5.00
34722,0.00,0.00,0.00,-5.00
34739,0.00,0.00,0.00,-5.00
34751,0.00,0.00,0.00,-5.00
34764,0.00,0.00,0.00,-5.00
34775,0.00,0.00,0.00,-5.00
34788,0.00,0.00,0.00,-5.00
34801,0.00,0.00,0.00,-5.00
34812,0.00,0.00,0.00,-5.00
34825,0.00,0.00,0.00,-5.00
34837,0.00,0.00,0.00,-5.00
34853,0.00,0.00,0.00,-5.00
34866,0.00,0.00,0.00,-5.00
34878,0.00,0.00,0.00,-5.00
34891,0.00,0.00,0.00,-5.00
34903,0.00,0.00,0.00,-5.00
34915,0.00,0.00,0.00,-5.00
34927,0.00,0.00,0.00,-5.00
34940,0.00,0.00,0.00,-5.00
34952,0.00,0.00,0.00,-5.00
34965,0.00,0.00,0.00,-5.00
34980,0.00,0.00,0.00,-5.00
34993,0.00,0.00,0.00,-5.00
35005,0.00,0.00,0.00,-5.00
35018,0.00,0.00,0.00,-5.00
35031,0.00,0.00,0.00,-5.00
35043,0.00,0.00,0.00,-5.00
35055,0.00,0.00,0.00,-5.00
35068,0.00,0.00,0.00,-5.00
35080,0.00,0.00,0.00,-5.00
35096,0.00,0.00,0.00,-5.00
35108,0.00,0.00,0.00,-5.00
35120,0.00,0.00,0.00,-5.00
35132,0.00,0.00,0.00,-5.00
35145,0.00,0.00,0.00,-5.00
35157,0.00,0.00,0.00,-5.00
35169,0.00,0.00,0.00,-5.00
35181,0.00,0.00,0.00,-5.00
35194,0.00,0.00,0.00,-5.00
35210,0.00,0.00,0.00,-5.00
35222,0.00,0.00,0.00,-5.00
35234,0.00,0.00,0.00,-5.00
35247,0.00,0.00,0.00,-5.00
35259,0.00,0.00,0.00,-5.00
35271,0.00,0.00,0.00,-5.00
35284,0.00,0.00,0.00,-5.00
35296,0.00,0.00,0.00,-5.00
35308,0.00,0.00,0.00,-5.00
35320,0.00,0.00,0.00,-5.00
35336,0.00,0.00,0.00,-5.00
35349,0.00,0.00,0.00,-5.00
35361,0.00,0.00,0.00,-5.00
35374,0.00,0.00,0.00,-5.00
35386,0.00,0.00,0.00,-5.00
35398,0.00,0.00,0.00,-5.00
35411,0.00,0.00,0.00,-5.00
35423,0.00,0.00,0.00,-5.00
35435,0.00,0.00,0.00,-5.00
35451,0.00,0.00,0.00,-5.00
35463,0.00,0.00,0.00,-5.00
35476,0.00,0.00,0.00,-5.00
35488,0.00,0.00,0.00,-5.00
35501,0.00,0.00,0.00,-5.00
35513,0.00,0.00,0.00,-5.00
35526,0.00,0.00,0.00,-5.00
35538,0.00,0.00,0.00,-5.00
35550,0.00,0.00,0.00,-5.00
35566,0.00,0.00,0.00,-5.00
35578,0.00,0.00,0.00,-5.00
35590,0.00,0.00,0.00,-5.00
35603,0.00,0.00,0.00,-5.00
35615,0.00,0.00,0.00,-5.00
35628,0.00,0.00,0.00,-5.00
35640,0.00,0.00,0.00,-5.00
35652,0.00,0.00,0.00,-5.00
35664,0.00,0.00,0.00,-5.00
35677,0.00,0.00,0.00,-5.00
35694,0.00,0.00,0.00,-5.00
35706,0.00,0.00,0.00,-5.00
35717,0.00,0.00,0.00,-5.00
35730,0.00,0.00,0.00,-5.00
35744,0.00,0.00,0.00,-5.00
35756,0.00,0.00,0.00,-5.00
35766,0.00,0.00,0.00,-5.00
35779,0.00,0.00,0.00,-5.00
35792,0.00,0.00,0.00,-5.00
35808,0.00,0.00,0.00,-5.00
35820,0.00,0.00,0.00,-5.00
35833,0.00,0.00,0.00,-5.00
35845,0.00,0.00,0.00,-5.00
35857,0.00,0.00,0.00,-5.00
35870,0.00,0.00,0.00,-5.00
35880,0.00,0.00,0.00,-5.00
35894,0.00,0.00,0.00,-5.00
35896,0.00,0.00,0.00,-5.00
35923,0.00,0.00,0.00,-5.00
